# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.1071402090310642,3.0992480461711627,0.9460073896602408,-58.99635137166877,2.002956058235386,-3.0,0.723681221073706,0.0,82.905717526048,0.0
 1.112074208503727,3.1043798057265515,0.9376044085686986,-58.58729460511453,1.988154059817398,-3.0,0.7367124978525876,0.0,83.77255138109372,0.0
 1.1170256181298228,3.109551866650526,0.9292716603118318,-58.172502387803576,1.97329983093911,-3.000000000000045,0.750035758350332,0.0,84.64784662946028,0.0
 1.1219947898296978,3.1147642776125295,0.9210098905823485,-57.7518727038771,1.9583923158394854,-2.999999999999955,0.7636550105737425,0.0,85.53113095649205,0.0
 1.1269820959394863,3.120017087282006,0.9128198450729565,-57.32530277188067,1.9434303975101201,-2.9999999999999556,0.7775740725277384,0.0,86.42188526396595,0.0
 1.131987930325031,3.125310344328398,0.9047022694763642,-56.8926891269627,1.9284128943534857,-3.0,0.791796545169254,0.0,87.3195407942898,0.0
 1.137012709564496,3.1306440974211496,0.8966579094852797,-56.453927711179944,1.9133385566350911,-3.0,0.8063257835493425,0.0,88.22347612418854,0.0
 1.1420568742046537,3.136018395229704,0.8886875107924108,-56.00891397248251,1.898206062714618,-2.999999999999956,0.8211648658455265,0.0,89.13301406282277,0.0
 1.1471208900962737,3.1414332864235046,0.880791819090466,-55.557542972800384,1.8830140150397578,-3.000000000000044,0.8363165602865352,0.0,90.04741843969913,0.0
 1.1522052498145183,3.146888819671995,0.8729715800721531,-55.099709505753665,1.8677609358850236,-3.0000000000000875,0.8517832900690252,0.0,90.96589079217908,0.0
 1.1573104741707885,3.1523850436446184,0.8652275394301805,-54.635308224491624,1.8524452628162134,-2.9999999999999565,0.8675670959502279,0.0,91.88756695805763,0.0
 1.1624371138230578,3.1579220070108183,0.8575604428572561,-54.164233780173895,1.8370653438594053,-3.0,0.8836695965184097,0.0,92.81151358358116,0.0
 1.1675857509923981,3.1634997584400377,0.849971036046088,-53.68638097159473,1.8216194323513848,-2.999999999999914,0.9000919462785864,0.0,93.73672454931273,0.0
 1.1727570012941304,3.1691183466017208,0.8424600646893845,-53.2016449064857,1.8061056814461878,-3.000000000000043,0.9168347912663233,0.0,94.66211732700819,0.0
 1.1779515156928635,3.1747778201653105,0.8350282744798536,-52.709921175016,1.7905221382499887,-2.9999999999999574,0.9338982225110223,0.0,95.58652928791086,0.0
 1.1831699825915987,3.1804782278002497,0.8276764111102034,-52.21110603596206,1.7748667375537834,-2.9999999999999574,0.9512817269896474,0.0,96.50871396645992,0.0
 1.1884131300661134,3.186219618175983,0.820405220273142,-51.705096616060146,1.759137295130239,-3.000000000000042,0.9689841362305024,0.0,97.42733728964737,0.0
 1.1936817282569858,3.1920020399619533,0.8132154476613775,-51.19179112307439,1.7433315005576215,-3.000000000000042,0.987003572857159,0.0,98.34097382667817,0.0
 1.1989765919329325,3.197825541827603,0.8061078389676182,-50.67108907290229,1.727446909529781,-3.000000000000084,1.0053373947918667,0.0,99.25292226655364,0.0
 1.2042983248306356,3.203690172442377,0.7990831398845719,-50.142891531283205,1.7116479212867217,-2.9687676076111074,1.023982137314324,0.0,100.169488592924,0.0
 1.2096471607723132,3.2095959804757186,0.792142096104947,-49.60710137043791,1.696025307098899,-2.9207503012184133,1.0429334533575279,0.0,101.09269906488683,0.0
 1.215023195189282,3.21554301459707,0.7852854533214515,-49.063623540960805,1.6805844092343487,-2.8721724354689475,1.0621860518473187,0.0,102.02212668735703,0.0
 1.220426515033422,3.221531323475876,0.7785139572267936,-48.51236535928965,1.665330594008979,-2.823045028865537,1.0817336345212432,0.0,102.95731112932386,0.0
